,Name,Score,Raw,,
413,bjsgarda317,"{'english': 0.8054784364249085, 'universal': 0.813043153461001}",{'english': 0.805478436424908, 0.805478436424908,0.805478436
414,tamindave,"{'english': 0.6414184221423734, 'universal': 0.760577756485164}",{'english': 0.641418422142373, 0.641418422142373,0.641418422
415,StatesPoll,"{'english': 0.7470839770895665, 'universal': 0.7865642668428161}",{'english': 0.747083977089566, 0.747083977089566,0.747083977
416,ITrust45,"{'english': 0.8670116134145492, 'universal': 0.9121502174127201}",{'english': 0.867011613414549, 0.867011613414549,0.867011613
417,Patricia818,"{'english': 0.7973765977480777, 'universal': 0.8030212452554465}",{'english': 0.797376597748077, 0.797376597748077,0.797376598
418,Jeff81ryan,"{'english': 0.8021481695167405, 'universal': 0.7674214324358889}",{'english': 0.802148169516740, 0.802148169516740,0.80214817
419,windshawdow,"{'english': 0.8670116134145492, 'universal': 0.8733944954488508}",{'english': 0.867011613414549, 0.867011613414549,0.867011613
420,GwasiraT,"{'english': 0.8021481695167405, 'universal': 0.8102129289660348}",{'english': 0.802148169516740, 0.802148169516740,0.80214817
421,shannonwmbc,"{'english': 0.7967905786038864, 'universal': 0.7784494983408411}",{'english': 0.796790578603886, 0.796790578603886,0.796790579
422,walterm3607,"{'english': 0.4479465575931997, 'universal': 0.7219510972984345}",{'english': 0.447946557593199, 0.447946557593199,0.447946558
423,dvan713,"{'english': 0.5027122940873614, 'universal': 0.40673978557586005}",{'english': 0.502712294087361, 0.502712294087361,0.502712294
424,chief77717,"{'english': 0.2787259978325127, 'universal': 0.23332432370635456}",{'english': 0.278725997832512, 0.278725997832512,0.278725998
425,EFxScout1League,"{'english': 0.9307543294922915, 'universal': 0.9270685798190942}",{'english': 0.930754329492291, 0.930754329492291,0.930754329
426,RyanSchuiling,"{'english': 0.5288664776112156, 'universal': 0.5742686032713971}",{'english': 0.528866477611215, 0.528866477611215,0.528866478
427,demscheat,"{'english': 0.8912318555080615, 'universal': 0.8662905376040458}",{'english': 0.891231855508061, 0.891231855508061,0.891231856
428,DrLanley,"{'english': 0.2520419704315795, 'universal': 0.3469210182245441}",{'english': 0.252041970431579, 0.252041970431579,0.25204197
429,JWilcox111,"{'english': 0.8021481695167405, 'universal': 0.8115094045580712}",{'english': 0.802148169516740, 0.802148169516740,0.80214817
430,Theresa73037404,"{'english': 0.7611878625273879, 'universal': 0.6784864269642225}",{'english': 0.761187862527387, 0.761187862527387,0.761187863
431,christiancnserv,"{'english': 0.8036706514015852, 'universal': 0.8053088638387352}",{'english': 0.803670651401585, 0.803670651401585,0.803670651
432,Willowinski,"{'english': 0.5778862084370772, 'universal': 0.6608500314332488}",{'english': 0.577886208437077, 0.577886208437077,0.577886208
433,denise_snively,"{'english': 0.8054784364249085, 'universal': 0.8372129323854712}",{'english': 0.805478436424908, 0.805478436424908,0.805478436
434,AfJo77,"{'english': 0.22631829961109876, 'universal': 0.31739450135566455}",{'english': 0.226318299611098, 0.226318299611098,0.2263183
435,WituckiJase,"{'english': 0.7967206940193189, 'universal': 0.8421031637823202}",{'english': 0.796720694019318, 0.796720694019318,0.796720694
436,radiologictechy,"{'english': 0.793087009461318, 'universal': 0.7437205366967014}",{'english': 0.793087009461318, 0.793087009461318,0.793087009
437,goodwones,"{'english': 0.6004883262510591, 'universal': 0.5222398722127631}",{'english': 0.600488326251059, 0.600488326251059,0.600488326
438,BartemyS,"{'english': 0.6763619064808265, 'universal': 0.7733457112766196}",{'english': 0.676361906480826, 0.676361906480826,0.676361906
439,DeBronJames,"{'english': 0.0, 'universal': 0.0}","{'english': 0.0, 'universal':"," 0.0, 'universal':"," 0.0, 'universal':"
440,scoutdrayton,"{'english': 0.923535423667034, 'universal': 0.904303821618659}",{'english': 0.923535423667034, 0.923535423667034,0.923535424
441,southernlady011,"{'english': 0.7920317685697057, 'universal': 0.7897432630001835}",{'english': 0.792031768569705, 0.792031768569705,0.792031769
442,UltraMagaLisa,"{'english': 0.796599114745521, 'universal': 0.8055586579935085}",{'english': 0.796599114745521, 0.796599114745521,0.796599115
443,NaniLoa1979,"{'english': 0.8076035454448582, 'universal': 0.8193478253485871}",{'english': 0.807603545444858, 0.807603545444858,0.807603545
444,hockeystudd1,"{'english': 0.7176911080698488, 'universal': 0.5742686032713971}",{'english': 0.717691108069848, 0.717691108069848,0.717691108
445,TaffeAllison,"{'english': 0.779581525363529, 'universal': 0.7982287282125168}",{'english': 0.779581525363529, 0.779581525363529,0.779581525
446,Blt555blt,"{'english': 0.4479465575931997, 'universal': 0.28846389695411967}",{'english': 0.447946557593199, 0.447946557593199,0.447946558
447,Steph93065In21,"{'english': 0.8287549877594508, 'universal': 0.8662905376040458}",{'english': 0.828754987759450, 0.828754987759450,0.828754988
448,DonahuePatric,"{'english': 0.7892294694438972, 'universal': 0.7828265255249504}",{'english': 0.789229469443897, 0.789229469443897,0.789229469
449,LanitaScarlet,"{'english': 0.2787259978325127, 'universal': 0.23332432370635456}",{'english': 0.278725997832512, 0.278725997832512,0.278725998
450,pastrygirl1,"{'english': 0.7967206940193189, 'universal': 0.8053787930995948}",{'english': 0.796720694019318, 0.796720694019318,0.796720694
451,BobPSU,"{'english': 0.30618807248975083, 'universal': 0.31739450135566455}",{'english': 0.306188072489750, 0.306188072489750,0.306188072
452,terriUKfan,"{'english': 0.659646495284545, 'universal': 0.7437205366967014}",{'english': 0.659646495284545, 0.659646495284545,0.659646495
453,BobbyMarkowe,"{'english': 0.7053377817049258, 'universal': 0.7865642668428161}",{'english': 0.705337781704925, 0.705337781704925,0.705337782
454,tonyprito1972,"{'english': 0.621687023966582, 'universal': 0.5982419966968565}",{'english': 0.621687023966582, 0.621687023966582,0.621687024
455,suelarocca,"{'english': 0.7759887465100499, 'universal': 0.7527121552274618}",{'english': 0.775988746510049, 0.775988746510049,0.775988747
456,GREYCOASTING,"{'english': 0.5288664776112156, 'universal': 0.40673978557586005}",{'english': 0.528866477611215, 0.528866477611215,0.528866478
457,bbusskohl21,"{'english': 0.4197222421546159, 'universal': 0.49449072748283696}",{'english': 0.419722242154615, 0.419722242154615,0.419722242
458,DAR4444jesus,"{'english': 0.7966368747455678, 'universal': 0.8052444082217497}",{'english': 0.796636874745567, 0.796636874745567,0.796636875
459,DanielA04738314,"{'english': 0.8339181685112829, 'universal': 0.7437205366967014}",{'english': 0.833918168511282, 0.833918168511282,0.833918169
460,BeckyBeck73,"{'english': 0.7384783166429812, 'universal': 0.7089830786080018}",{'english': 0.738478316642981, 0.738478316642981,0.738478317
461,Melissa03295697,"{'english': 0.8395863545645614, 'universal': 0.8421031637823202}",{'english': 0.839586354564561, 0.839586354564561,0.839586355
462,GodAlwaysWins22,"{'english': 0.7852210697594887, 'universal': 0.7733457112766196}",{'english': 0.785221069759488, 0.785221069759488,0.78522107
463,dave_husske,"{'english': 0.8021481695167405, 'universal': 0.8052746490850863}",{'english': 0.802148169516740, 0.802148169516740,0.80214817
464,moblguy,"{'english': 0.8036706514015852, 'universal': 0.805401613592116}",{'english': 0.803670651401585, 0.803670651401585,0.803670651
465,Dickens3515,"{'english': 0.8829632678129363, 'universal': 0.8421031637823202}",{'english': 0.882963267812936, 0.882963267812936,0.882963268
466,bgrayfromfl,"{'english': 0.7939576449836836, 'universal': 0.7828265255249504}",{'english': 0.793957644983683, 0.793957644983683,0.793957645
467,hartzell_jacob,"{'english': 0.5288664776112156, 'universal': 0.40673978557586005}",{'english': 0.528866477611215, 0.528866477611215,0.528866478
468,realGStruxness,"{'english': 0.36264564124632276, 'universal': 0.31739450135566455}",{'english': 0.362645641246322, 0.362645641246322,0.362645641
469,ecojarvis,"{'english': 0.7892294694438972, 'universal': 0.7982287282125168}",{'english': 0.789229469443897, 0.789229469443897,0.789229469
470,DonaldS95157957,"{'english': 0.9373635156266058, 'universal': 0.9197876419218655}",{'english': 0.937363515626605, 0.937363515626605,0.937363516
471,jbray1010,"{'english': 0.797782173166965, 'universal': 0.760577756485164}",{'english': 0.797782173166965, 0.797782173166965,0.797782173
472,abqbodywork,"{'english': 0.7759887465100499, 'universal': 0.7947108099739177}",{'english': 0.775988746510049, 0.775988746510049,0.775988747
473,BisbeeBrian,"{'english': 0.5539725719744064, 'universal': 0.5742686032713971}",{'english': 0.553972571974406, 0.553972571974406,0.553972572
474,JonnyBean17,"{'english': 0.5778862084370772, 'universal': 0.5982419966968565}",{'english': 0.577886208437077, 0.577886208437077,0.577886208
475,GOPearetraitors,"{'english': 0.7892294694438972, 'universal': 0.8052176344738626}",{'english': 0.789229469443897, 0.789229469443897,0.789229469
476,Mrs_Right_Again,"{'english': 0.6763619064808265, 'universal': 0.8060512678410475}",{'english': 0.676361906480826, 0.676361906480826,0.676361906
477,addswen,"{'english': 0.7966467093695401, 'universal': 0.7897432630001835}",{'english': 0.796646709369540, 0.796646709369540,0.796646709
478,1.58979E+18,,,,
479,donf58,"{'english': 0.7989890411370751, 'universal': 0.8052176344738626}",{'english': 0.798989041137075, 0.798989041137075,0.798989041
480,adam_kratz,"{'english': 0.7611878625273879, 'universal': 0.7527121552274618}",{'english': 0.761187862527387, 0.761187862527387,0.761187863
481,HansPeterFord,"{'english': 0.6763619064808265, 'universal': 0.6784864269642225}",{'english': 0.676361906480826, 0.676361906480826,0.676361906
482,vFlicxOnXbox,"{'english': 0.4197222421546159, 'universal': 0.43650814830094437}",{'english': 0.419722242154615, 0.419722242154615,0.419722242
483,TruJustice3,"{'english': 0.7874002196908744, 'universal': 0.6945161422354588}",{'english': 0.787400219690874, 0.787400219690874,0.78740022
484,fattie1234__,"{'english': 0.36264564124632276, 'universal': 0.37678996390568303}",{'english': 0.362645641246322, 0.362645641246322,0.362645641
485,DrSpaceman2020,"{'english': 0.7852210697594887, 'universal': 0.7334998320027682}",{'english': 0.785221069759488, 0.785221069759488,0.78522107
486,tfoss22,"{'english': 0.6004883262510591, 'universal': 0.5982419966968565}",{'english': 0.600488326251059, 0.600488326251059,0.600488326
487,Ajered17,"{'english': 0.7759887465100499, 'universal': 0.7674214324358889}",{'english': 0.775988746510049, 0.775988746510049,0.775988747
488,wefishhm70,"{'english': 0.8036706514015852, 'universal': 0.8733944954488508}",{'english': 0.803670651401585, 0.803670651401585,0.803670651
489,RFujan,"{'english': 0.7892294694438972, 'universal': 0.7828265255249504}",{'english': 0.789229469443897, 0.789229469443897,0.789229469
490,kristinsullivan,"{'english': 0.7852210697594887, 'universal': 0.7897432630001835}",{'english': 0.785221069759488, 0.785221069759488,0.78522107
491,zensible1,"{'english': 0.8054784364249085, 'universal': 0.799570188835745}",{'english': 0.805478436424908, 0.805478436424908,0.805478436
492,MyOwnViewpoints,"{'english': 0.4197222421546159, 'universal': 0.3469210182245441}",{'english': 0.419722242154615, 0.419722242154615,0.419722242
493,WilliamsKjapr13,"{'english': 0.6414184221423734, 'universal': 0.43650814830094437}",{'english': 0.641418422142373, 0.641418422142373,0.641418422
494,jerzmomo,"{'english': 0.796599114745521, 'universal': 0.8055586579935085}",{'english': 0.796599114745521, 0.796599114745521,0.796599115
495,MarianneWesner,"{'english': 0.3342309004634953, 'universal': 0.6608500314332488}",{'english': 0.334230900463495, 0.334230900463495,0.3342309
496,MikeMurk1,"{'english': 0.7759887465100499, 'universal': 0.7897432630001835}",{'english': 0.775988746510049, 0.775988746510049,0.775988747
497,DJDemmerneck222,"{'english': 0.7966467093695401, 'universal': 0.8006881983123656}",{'english': 0.796646709369540, 0.796646709369540,0.796646709
498,Degenerates2021,"{'english': 0.36264564124632276, 'universal': 0.28846389695411967}",{'english': 0.362645641246322, 0.362645641246322,0.362645641
499,divodivo78,"{'english': 0.4479465575931997, 'universal': 0.5488888157824968}",{'english': 0.447946557593199, 0.447946557593199,0.447946558
500,AmericanFabius1,"{'english': 0.36264564124632276, 'universal': 0.43650814830094437}",{'english': 0.362645641246322, 0.362645641246322,0.362645641
501,zloy___xoxol,"{'english': 0.7384783166429812, 'universal': 0.7865642668428161}",{'english': 0.738478316642981, 0.738478316642981,0.738478317
502,gwendolynkb9420,"{'english': 0.7907586934369296, 'universal': 0.7784494983408411}",{'english': 0.790758693436929, 0.790758693436929,0.790758693
503,yeowelder66,"{'english': 0.7971422227407965, 'universal': 0.8054092120440788}",{'english': 0.797142222740796, 0.797142222740796,0.797142223
504,doddleySquat,"{'english': 0.7969290189014606, 'universal': 0.7527121552274618}",{'english': 0.796929018901460, 0.796929018901460,0.796929019
505,Craig_McD_Jr,"{'english': 0.5539725719744064, 'universal': 0.6207049850511144}",{'english': 0.553972571974406, 0.553972571974406,0.553972572
